dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,epoch,character
0.8401123,-0.0057634586,0.18747146,-0.32389832,-0.021413151,0.0893269,0.24063076,-0.6377158,0.17959748,-0.18758486,-0.20239376,-0.107918896,0.5938247,-0.20163788,-0.06456839,-0.060766555,-0.3736787,-0.0114273,0.011275949,-0.43684343,0.19999269,-0.76871806,-0.0661388,-0.2816754,0.16949263,-0.54440635,0.32588896,-0.78085,0.15375373,-0.22328804,0,Y
0.21620117,-0.19656333,-0.14275661,0.33449477,0.043022797,0.3927433,-0.09199504,0.13397475,0.23288587,0.163986,-0.46701854,0.60383254,0.41687173,0.29624137,-0.3023422,-0.27967587,0.5214956,-0.00035227113,0.013833833,0.5649761,0.3865011,0.81004024,0.13432343,0.1654872,0.49548215,-0.30603707,0.39561036,-0.6270807,0.40935582,0.07765344,0,V
0.14837715,0.096917614,0.044660777,0.45541024,-0.659883,-0.3982187,-0.5608995,0.20993432,-0.33061588,0.514301,-0.06985678,0.024440836,0.62516516,-0.5316136,0.040684126,-0.4145936,0.15051436,-0.21372338,0.4087622,0.6757116,0.23154695,0.21915352,-0.2246146,-0.3794986,-0.35640773,0.4898984,-0.16392873,-0.22634463,0.2789908,0.26292852,0,?
-0.103006564,0.10409929,-0.08065784,0.16136874,-0.6273711,-0.21021551,-0.3883914,0.37614852,0.37380502,0.2348046,-0.46860376,-0.039205126,-0.13185588,0.2131606,0.6019913,-0.5745239,0.31007138,-0.24902329,-0.6216981,0.008190954,-0.3149703,0.26086932,0.17991954,-0.29636145,0.07670497,0.51607716,-0.8080507,0.48589697,-0.17564094,0.14247304,0,!
-0.5374804,-0.41242364,0.30119997,0.09140088,-0.69871503,-0.35427576,-0.18751828,0.14701474,0.25555947,0.40669987,0.11202272,-0.52119505,0.1869886,0.63713616,0.8608985,0.32573396,-0.18185116,-0.14156735,0.03093543,0.06580846,-0.21316151,-0.263626,-0.5633835,0.043784376,-0.16071644,0.056412272,0.087681904,-0.34338015,0.4893623,-0.28574684,0,&
0.15082109,0.38396013,-0.70143753,-0.16599898,0.8368403,-0.07796335,0.2184513,0.104298525,0.4256018,-0.5025291,0.08183206,-0.2706231,-0.26783437,-0.4019147,-0.17322665,0.009630537,-0.15272123,-0.120903425,-0.31551757,0.7175847,0.4164205,-0.034463428,0.64069927,0.22423425,-0.3997791,0.05026457,0.37587047,-0.06234425,-0.054499023,-0.41233957,0,%
-0.42123568,-0.23436573,1.0577341,-0.2552266,0.049156897,0.056593265,-0.6111987,-0.027740741,0.5190669,-0.007167333,0.49124816,0.07472299,0.06728609,-0.010902275,0.24585775,-0.50573736,0.124769986,-0.507736,0.19494873,0.024948657,0.0023000527,0.20713174,-0.049829822,-0.15267548,-0.2895503,-0.12156036,0.04045659,-0.7391002,-0.047370646,0.5805396,0,Z
-0.17775403,0.12631579,0.20252582,0.21651872,-0.22611722,0.00859984,0.5566199,-0.21030399,0.030971622,-0.8700592,0.38907832,0.5672789,0.16579305,-0.09351,0.15350595,-0.18494722,-0.29329792,-0.0069197407,-0.32705456,0.026286526,0.31977177,0.30018425,0.35174927,0.27346677,-0.28213477,0.8212383,-0.18550095,0.27194533,0.49037257,-0.6683399,0,Q
-0.6312605,0.62189555,-0.20005283,-0.11441246,-0.30438367,0.11341309,0.2398015,0.15346687,-0.5392916,-0.6318156,0.19632737,-0.22545955,-0.043855276,-0.23631187,-0.31517285,-0.4229099,0.12427024,-0.20167232,0.22452994,0.53898907,0.42627704,0.37438226,0.21138337,0.44155344,-0.16162741,-0.21496652,-0.23438089,0.73357815,0.39812186,0.27793768,0,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,~
0.17943563,-0.090898156,0.7482977,0.07487471,-0.15128057,-0.7068481,-0.15551722,-0.22289713,0.1593396,0.012330219,0.45527238,0.24450745,0.20704317,0.3398986,-0.36410496,0.56891406,-0.13886401,-0.14855222,-0.49005267,-0.017795976,-0.6114508,0.56441617,0.08992166,0.21969882,-0.12323406,0.32941267,0.46317315,-0.3900303,0.3224288,0.51521015,1, 
-0.19491582,0.11352635,0.17454886,0.5757739,0.057622775,0.22991234,0.18154392,0.6371047,0.5133147,0.18357576,-0.21025094,-0.097294845,-0.6844228,0.6530751,-0.05153265,-0.2649852,-0.01587831,0.114690915,0.1290467,-0.32130456,0.37562674,-0.50565004,-0.15827495,-0.79076934,-0.14414197,-0.2736471,0.17815699,-0.46934775,-0.06906191,-0.21453384,1,e
0.051204287,0.955172,-0.010640723,0.19006638,0.28045613,-0.067453,0.13604428,0.0031113247,-0.5052419,0.325156,0.17088994,-0.15344077,0.016197013,0.18331625,-0.12862363,-0.18614382,0.36672175,0.7922562,0.08306,-0.25466472,0.07075523,-0.10839283,-0.35524523,0.081072085,-0.14297996,-0.72839856,-0.28344706,0.313478,0.7900057,-0.3057307,1,t
-0.78908676,-0.5227773,0.0024065366,-0.63247573,-0.36298633,0.27619237,-0.16463363,0.4553183,0.2125798,0.20342813,-0.15864687,-0.16439955,-0.36094302,0.29038092,0.29575232,0.2594644,0.5272138,0.25211513,0.05137266,-0.019034164,0.22815317,-0.06422717,0.5651668,-0.44471976,-0.0652713,-0.8239249,0.2271521,-0.3123207,-0.043195926,-0.037214544,1,a
0.10153352,-0.34671932,0.27644777,-0.06440419,-0.19230741,0.17777959,-0.32296985,0.082640216,0.4574438,0.16286439,0.82105887,-0.52145237,-0.5936497,-0.51310265,0.12925923,-0.23348354,0.5263302,0.076945215,-0.24878256,0.79055977,-0.2000325,-0.21662764,-0.28816625,-0.33097705,-0.3119079,0.10620177,-0.16171375,-0.48041582,-0.2642268,0.23611936,1,o
-0.1080413,0.544464,-0.21390826,0.065278366,0.63484174,0.22186448,-0.24001472,-0.34270436,-0.19570619,0.067563094,-0.24724679,0.5594455,-0.023737986,-0.67889434,-0.4009497,-0.4686932,-0.22396418,0.18871343,-0.27122092,0.005796246,0.005196263,-0.0132082375,0.02313304,-0.45409477,0.38774863,-0.44379145,0.41069192,0.8079044,-0.18995269,-0.42114675,1,n
-0.05396948,-0.09582377,0.03706817,-0.28357548,-0.34288684,-0.09534727,-0.19937328,-0.1447064,0.51380056,-0.37905535,-0.020147784,0.49707645,-0.8391667,0.6749387,0.051811397,0.22726855,0.23914348,-0.32200456,-0.22692616,0.5236824,0.20789316,0.2676086,0.27943018,-0.31690302,0.22393553,-0.70754105,0.07917143,-0.44483876,0.051476434,-0.48095265,1,i
-0.36018723,0.13522682,0.10239722,-0.133767,0.20491597,0.14196683,0.294521,-0.34550005,0.06695147,0.36201596,-0.21555509,-0.2550302,0.238078,-0.05575401,0.16410778,0.24189231,-0.64292514,0.23390256,-0.48936513,0.431026,0.18862519,-0.19712661,0.8859236,0.11575101,0.8953166,-0.46344915,-0.011380503,-0.10236208,-0.42193356,-0.28590098,1,r
-0.36391258,0.050081395,-0.01585939,0.08325547,0.6268005,0.13679881,-0.31386045,0.32421866,-0.032831386,-0.5031236,0.12438026,-0.41186795,0.19437572,0.35572815,0.21279693,-0.5865738,0.45278323,-0.37827536,-0.1405999,-0.10001453,-0.058068283,0.24573392,0.07853591,-0.29484442,1.0770769,0.12876128,0.079991445,-0.17645209,0.59870076,-0.3041972,1,s
-0.6594237,0.055766653,0.34179288,-0.13733062,0.7317801,0.03505286,-0.6958471,0.12935126,-0.28609878,-0.36091617,0.014920329,0.33995447,0.24800056,-0.46742168,-0.099057086,-0.20415556,0.4999102,0.29427868,-0.20977889,0.36218953,0.30864275,-0.49236637,0.3411563,-0.14050226,-0.23433298,-0.42604566,-0.38251525,0.27771968,0.38599044,-0.36734843,1,h
-0.94301,0.21703695,-0.2544957,-0.5294698,0.26582754,0.075458296,0.25261208,-0.01444847,-0.4499302,0.2010829,-0.24562119,0.14546573,-0.31757563,-0.348891,-0.078930184,-0.13420595,-0.25658593,0.8379354,0.024859011,0.21718605,0.3056358,-0.047052998,0.45261198,-0.11850165,0.31034836,0.66829866,-0.2527806,-0.026612533,-0.2930836,0.32652035,1,l
-0.10367454,-0.057974923,-0.27710554,0.0994941,0.031503268,0.3389373,0.017939476,0.62718123,-0.57460815,0.41154534,-0.235317,-0.31270853,0.2984532,0.3144633,-0.11601251,0.004254972,-0.39028817,0.23199193,-0.36152408,-0.07533577,0.31142154,-0.052921258,0.39938414,-0.20153333,0.24395609,0.23084408,-0.8076502,-0.4574036,-0.10160995,0.1668976,1,d
-0.5274327,0.16824503,0.071979456,0.27542144,0.0030797552,-0.1997581,0.7945806,-0.09854913,-0.30205002,0.21386875,-0.19845523,-0.31465206,-0.13924173,0.117371455,-0.40368876,-0.3664815,-0.06266968,0.047233347,0.12764779,-0.000597246,0.30966976,0.97282255,-0.023168985,0.59597164,0.26265103,-0.3086098,-0.5372005,0.21891995,0.1219414,0.6239323,1,c
-0.9698152,-0.05289879,0.54885864,-0.22741526,-0.0986509,0.23718,-0.60114014,0.48827326,0.22535148,-0.10941011,0.05618959,-0.09555639,-0.36405668,0.5390567,0.3053316,-0.2546576,0.54629165,-0.2828903,0.023044655,0.2341223,-0.24183606,0.19782986,0.19106485,-0.30552733,0.13515136,-0.7335088,0.16961195,-0.16627628,0.23889269,0.09448032,1,u
-0.21446131,0.11514306,0.5552442,-0.5366169,0.4022819,0.09510569,-0.22241318,0.2711397,-0.12405004,-0.038566258,0.077477366,-0.48853555,0.109280735,0.18688837,-0.373345,-0.32185015,0.28982434,0.5374929,-0.046391133,-0.20225006,0.23332587,0.3103266,0.5720451,0.5778487,0.46149057,0.026630066,-0.54940134,-0.13326858,-0.18068312,0.09683982,1,m
-0.6057849,0.03918392,0.4146825,-0.1335601,0.16739699,-0.013003331,0.019122176,0.17849067,-0.37195134,0.10090765,0.33376232,0.12423137,-0.12174089,-0.21804012,-0.7911739,0.69742024,0.45983437,0.08067345,-0.4276089,0.33971402,0.37647268,0.16150212,-0.13434955,0.3253454,-0.06679504,-0.74646086,-0.21981499,0.04082149,0.43607524,-0.5034661,1,f
-0.31317928,-0.54966736,-0.31554613,0.20497723,-0.07858841,-0.3552082,-0.38987842,-0.093785994,-0.008474256,0.76454514,-0.3200736,-0.8029311,-0.011095969,0.39271322,-0.24486414,-0.28318414,0.20793621,0.06417814,0.36509615,0.024133056,0.22029172,-0.047231533,-0.053969514,-0.08580678,0.66251844,0.1721839,-0.5790765,0.120151445,-0.14982074,-0.007616337,1,p
-0.43251583,-0.28150967,0.018657327,0.25579396,0.30007902,-0.1664326,-0.79248166,0.6708226,-0.23475687,-0.3173218,-0.19161521,-0.87681305,0.3128908,-0.39504358,-0.28309056,-0.31998336,0.020398831,-0.13986833,0.2523646,0.24046922,-0.09089613,0.21843413,0.085544825,-0.09054902,0.44482142,-0.3826005,-0.5888485,0.22031842,-0.3232448,0.09024799,1,g
0.26085624,0.48949748,0.15007019,-0.3183845,-0.15591942,-0.010446833,-0.23397599,0.5606547,-0.26818764,0.046904325,-0.24582389,-0.56110173,0.0400237,-0.0042507695,-0.14669584,-0.05455867,-0.25750417,0.035906766,-0.05139405,-0.57881373,-0.23873787,-0.56270176,0.10078703,-0.6936581,0.29933432,0.18252903,0.06023061,-0.11622494,0.5702082,-0.097598575,1,y
0.055567447,0.47212026,-0.0465882,-0.37252283,-0.20113218,0.101474665,0.100555114,-0.05903337,-0.5064363,0.34378597,0.26266488,-0.30978367,-0.17763467,-0.03278642,0.13282295,0.17822333,0.84501934,0.19776489,-0.24349283,0.17372422,0.33185267,-0.07187376,-0.11926224,0.407129,0.45633587,-0.899959,-0.43062225,0.18595201,0.74220335,-0.14180516,1,w
0.23639713,-0.2059214,-0.48907554,-0.38540328,-0.1623422,-0.6217604,-0.251906,-0.13705464,-0.023066398,-0.07140967,0.502093,-0.7165404,0.38321155,-0.8066693,-0.045595508,-0.004137172,-0.15267609,0.1991261,0.06829449,0.21502383,0.13463989,-0.5329175,0.65041906,0.26266134,0.20047182,0.46947497,-0.2517361,0.13833146,-0.3066424,-0.32065776,1,b
0.007214717,0.15142871,-0.057722878,-0.50194776,0.28707567,0.7760057,-0.062670425,0.13532309,-0.14071244,-0.6192268,-0.35293368,0.40281186,0.41267964,0.4702943,0.9709873,0.20774671,0.12164148,-0.25001767,0.056382433,-0.17463732,0.24803552,-0.5415923,0.3874284,0.17197077,0.3968571,0.029717084,0.1932059,0.2893283,0.05372287,-0.13990463,1,.
-0.17341012,0.33541715,-0.23634285,-0.7240932,-0.22501637,0.14127146,-0.36905414,0.14041156,-0.28014377,-0.2769102,-0.7314135,0.07325204,-0.16865379,0.45727074,0.29414967,-0.48722726,-0.09796345,0.0431364,0.051091436,-0.3792411,0.6409329,-0.22575232,0.014647863,-0.22056164,-0.18405515,-0.27686676,-0.17531824,0.16347493,0.76255095,-0.61303616,1,","
-0.5880163,0.1348688,0.063699566,-0.42080313,0.031931933,-0.5671545,-0.023304094,0.12985529,-0.32508633,0.7460172,0.26168603,-0.3349118,0.4122492,0.049784325,-0.21803258,0.10833851,-0.29433033,0.012966982,0.5337354,-0.24863443,-0.03646145,-0.120522775,0.549597,0.19775061,0.37344354,-0.6036847,-0.15998414,0.3614292,-0.1233784,0.07097192,1,v
0.38545126,-0.046488456,0.046724353,-0.23128264,0.29582915,-0.016942605,-0.4201606,0.36879256,-0.03717641,-0.3914361,0.5080557,-0.91978025,-0.39293292,0.59864306,-0.048703488,0.22166824,0.36500657,0.40910432,0.13016294,0.078150325,0.2256678,-0.14748478,0.09388451,-0.11388427,0.48851648,-0.6339535,-0.6094895,-0.13683458,0.34815016,0.013541322,1,k
0.08564047,0.50488573,-0.20715038,0.02632013,0.09781608,0.5424566,-0.61574155,-0.47628158,0.024052316,-0.8704868,-0.018061936,0.44665927,-0.374473,-0.39630038,0.4196041,0.03282161,-0.4440532,-0.052348375,0.104931265,-0.07552689,0.09636174,-0.21012545,-0.5098972,-0.5499058,-0.33941296,0.10221044,0.48898643,-0.055603463,0.38414687,0.062228415,1,'
-0.04095076,0.7945626,-0.3148529,-0.26227883,0.42352173,0.08632567,-0.13389319,-0.023253405,-0.5000716,0.21773714,-0.090467684,0.25453117,0.51746917,0.09324601,-0.3969707,0.10681294,0.18659045,0.056410555,-0.5509028,-0.18560442,-0.1161764,0.054529935,-0.24338989,0.30874562,-0.027687982,0.5022948,-0.4715321,-0.00467235,0.95256305,0.1327678,1,T
0.7951379,-0.39735284,0.2842724,0.53426474,-0.22678731,-0.39614663,0.113962576,0.07915038,0.16772524,-0.23555379,0.09870398,0.48289457,0.454849,-0.105867565,-0.14556204,0.016643433,-0.497552,-0.10845726,0.16230838,-0.027524494,-0.43375382,-0.023313744,-0.41517428,0.52437425,-0.68300843,0.64944386,0.06016427,-0.20356229,-0.12771773,-0.08628964,1,-
-0.24945074,0.14957377,0.5823254,0.16654381,0.3330549,0.28688574,0.2772668,0.52449214,0.09115712,-0.39080533,0.43123168,-0.05200177,-0.22903934,0.6934841,-0.18051714,-0.46478176,0.15642847,-0.50429296,0.53200203,-0.21247919,0.31830844,0.48159477,0.27839702,-0.010676825,0.5198121,-0.12250683,0.4146506,0.12328568,0.61754847,-0.011502299,1,S
-0.50148636,-0.22512941,0.26811025,0.21393114,-0.17632662,0.14871761,0.19966005,0.78782094,0.010003386,0.108847566,-0.1217825,0.043858763,0.21817937,0.37467745,-0.15833376,0.3616736,0.49015027,0.24544546,0.2008798,-0.08568941,0.133048,-0.47261935,0.18078515,0.2883566,-0.19671467,-0.9661784,-0.22673653,0.40531504,-0.6380816,0.37910995,1,M
0.12711178,0.26968348,-0.23177284,-0.1520742,0.37723908,0.7830308,0.6038115,0.45984745,-0.35947058,-0.3590118,-0.041226123,-0.20065951,0.1874718,0.07498491,0.2867167,-0.20000891,-0.10457736,0.030348549,0.27467048,-0.5624982,0.2127424,-0.21301718,0.072916724,-0.07609111,-0.044981476,-0.86260754,0.17943557,0.86569303,0.078233555,0.020418385,1,`
-0.1336586,0.16328503,-0.5719345,0.5856906,-0.024640959,-0.089604646,0.53312755,0.70137966,-0.23705967,-0.19052616,-0.21663487,-0.52486026,-0.24143241,0.77258134,-0.24073078,0.15704435,-0.17760886,-0.4042853,0.31108865,-0.012428222,-0.028516455,0.18528059,-0.24939877,0.70170623,-0.041046523,-0.032169104,-0.5941506,0.038024116,-0.20651618,0.25760132,1,C
-0.4786475,-0.66039956,0.31450936,-0.12516376,-0.48565686,0.39704695,0.25362486,-0.001804857,0.17666523,0.49437985,-0.23676486,0.35024878,-0.036145255,0.10737936,0.062419344,0.13396417,0.53964096,-0.7755592,0.39261812,-0.51508296,0.20875563,0.0647592,0.41823623,-0.3620207,-0.4476057,-0.017879838,0.0049759103,0.13784361,-0.4900958,-0.010104877,1,A
0.27227634,0.052674506,-0.50743,-0.27243105,-0.25336826,0.4811133,0.55139565,-0.62311035,-0.06338339,-0.50128543,-0.5288094,0.20832667,0.6777367,0.31937242,0.36985105,0.17820437,-0.46754602,-0.20268951,0.26099396,-0.3845064,-0.05030519,0.15736474,-0.32385346,0.35924605,0.0538663,0.14825472,0.31278038,0.2887013,-0.24671288,-0.1065669,1,1
0.05022914,-0.31010315,-0.65308833,-0.2624004,-0.0813397,0.10320072,0.3201897,-0.4396551,-0.0978077,-0.96742904,-0.2605212,-0.08327318,1.0296309,-0.1090388,-0.00467176,0.13574792,-0.48953474,-0.21328999,0.4014914,-0.39029306,0.086122975,-0.17074528,0.21095741,0.20246953,0.16412225,-0.013910629,0.009562743,0.29774848,-0.23951124,0.2482933,1,0
-0.66515356,-0.33937362,0.07221205,0.12577221,0.46505293,0.050242037,0.6054316,0.6929956,-0.13198918,0.14869252,0.21132243,-0.17551976,0.6224891,-0.32548815,-0.06575565,0.034470916,-0.051795363,-0.104895815,0.046786595,0.1992972,-0.14635088,-0.12822899,0.734805,0.0460565,0.15234767,0.28518352,-0.50281113,-0.31696776,-0.31316298,0.2861438,1,B
-0.3375694,-0.22472449,-0.037255637,0.08678871,0.37995714,-0.52544767,-0.3330361,0.1072404,-0.2603723,-0.23146433,0.22396131,0.9545093,0.3342334,-0.5698845,-0.12323373,0.28486943,0.5688287,-0.036688756,0.13854803,0.38020033,-0.10595131,-0.33548236,0.47781116,0.47476217,0.3558979,0.35510492,0.012480125,0.2018719,-0.059840616,0.15740648,1,H
-0.11590426,-0.0033087945,0.18833372,0.75668913,-0.058045276,0.17415516,-0.016237307,0.34135655,0.04968391,0.35460603,-0.3215098,-0.21262696,0.19016275,-0.054275304,-0.6435889,0.18396014,0.57275903,-0.2756637,0.62922704,-0.19724831,-0.1848114,-0.35798055,0.49867067,0.094648935,-0.07740408,0.5960432,-0.88498145,0.10912512,-0.035233844,0.13160115,1,P
-0.31621006,0.10083713,0.8054595,-0.27361003,0.51413226,0.21248579,0.15484059,0.17008072,0.1569269,-0.5285191,0.40837827,-0.66022664,0.011339776,0.6415811,-0.22716351,-0.13249208,-0.3903674,0.5402331,0.18725222,-0.2730476,-0.28212786,-0.2722961,0.4057744,-0.1588489,0.41339242,-0.26136944,-0.11080384,0.056818508,0.4870835,0.01886879,1,x
-0.5455828,-0.1707618,-0.22516698,-0.19476873,-0.0900268,0.0421083,0.27435762,0.44663072,0.30616328,-0.52948123,0.32829046,-0.22904608,-0.3562809,0.3201798,0.6021023,-0.4567321,0.5561767,-0.5204149,-0.37919468,-0.08629065,0.08606813,-0.36260244,0.10635377,-0.5717496,0.034321576,0.619682,-0.33372334,-0.29682606,0.010019131,-0.41443017,1,I
-0.39120916,0.038912166,-0.19555159,-0.2587983,0.39591992,-0.116493076,0.61998564,0.036421828,0.19228801,-0.005038236,-0.05863265,0.5269493,0.24739628,-0.14844291,-0.008215127,-0.064875215,-0.5498481,0.50156736,0.32158494,0.33260047,0.002060467,0.030441467,0.39034113,0.37672418,0.076287955,0.557082,-0.53024924,0.6429276,-0.4225035,-0.33669883,1,W
-0.64560795,-0.2034736,-0.31094125,0.33225083,-0.3884541,0.24533005,0.35424197,0.81639886,-0.46737298,-0.09329308,-0.3667365,0.077756196,-0.10308971,0.63031,0.18916269,0.04894989,-0.25621015,0.14090766,0.25860515,-0.21429382,-0.04349183,-0.36794433,0.4898486,0.42055103,0.10061025,-0.030278116,-0.37311786,0.37460378,-0.07572386,0.5392325,1,D
-0.045530625,-0.0965764,-0.0016447306,-0.17340836,0.08056015,-0.029114705,0.33174348,0.45131052,-0.024355665,-0.22909099,0.1664607,-0.27580056,0.22904928,0.69926125,0.08271755,0.42578062,-0.64285445,0.2596875,0.44494617,-0.16400136,-0.045177724,-0.11193557,0.38782418,0.18307582,0.72742355,-0.7923943,-0.33125466,0.16284837,-0.5490064,0.19808434,1,R
-0.81778145,-0.038248487,0.16443133,-0.17111887,-0.13026841,-0.31402242,0.075936124,0.5013947,0.110595666,0.47180843,0.21486977,-0.49176544,0.52348006,0.4708783,-0.5512336,0.47614148,0.21221544,0.057685096,0.040215068,-0.31965977,0.4868987,-0.2652807,0.07374702,0.6719312,-0.1205043,0.18612415,-0.21588267,0.06572625,0.029777829,0.28876007,1,F
-0.6199634,-0.23764345,0.31541407,-0.16587803,0.3446012,-0.19794719,0.10663835,0.5423621,-0.54769796,-0.53599405,0.43273017,0.088834316,0.5045785,0.22364068,-0.29987448,0.2258651,-0.112380505,0.07599694,-0.004192956,0.3509713,-0.28550485,-0.07970153,0.4186701,0.5649975,0.8423904,-0.1457074,0.26015237,0.21901111,-0.27672327,0.12871867,1,L
-0.4073269,-0.075412594,0.05862996,0.18331616,0.4957582,0.20081982,0.5960409,0.3454577,-0.16752836,0.5126671,-0.20556466,-0.12454837,0.33720997,0.036857095,-0.055523377,0.32342127,0.14528683,-0.18079352,0.5449566,0.092135854,-0.11714749,-0.47585043,0.839851,0.74559927,0.009509849,0.18805733,0.06003878,-0.50917757,-0.4305536,0.087896414,1,G
-0.3578228,0.06598102,0.18067819,0.5944429,0.5433804,0.6228824,0.36353478,0.60008097,0.19786572,0.080742426,-0.17435592,-0.107996665,0.58479077,0.06664986,-0.19562621,0.14250045,0.3910629,-0.04624657,0.0032706978,0.19469768,0.21309485,-0.56614727,0.13068832,0.2597714,0.26122096,-0.32940534,-0.5571299,0.08263166,-0.38730103,0.7252056,1,J
0.13684729,-0.1857213,-0.25395668,0.18359713,-0.581861,0.33080217,0.4810438,-0.14866269,0.016454449,-0.31541538,-0.71784204,0.61640424,0.4408557,0.41221228,0.17405024,0.12600851,-0.72072124,-0.4505961,0.41688272,-0.28930926,-0.11331172,-0.056021538,-0.127567,0.32125407,0.36048028,0.22288641,0.35855445,0.26929304,-0.47573805,-0.13847774,1,2
-0.023420827,-0.20961295,0.29236582,0.14710596,0.62157035,0.046912525,0.50511456,0.5143666,0.09178822,-0.3666733,0.41847122,-0.2263354,0.465858,0.60498625,-0.46468672,-0.0928187,-0.30006126,0.12644187,0.043340407,-0.015704699,-0.07547247,-0.18869647,0.48328522,0.67013186,0.38896358,-0.7172016,-0.41976643,0.062166646,-0.23210315,0.052932315,1,N
0.027992936,-0.089363106,-0.5276987,-0.07521031,-0.18773857,0.24157792,0.44705835,-0.20379011,-0.09800778,-0.42430538,-0.9005762,0.5761553,0.73085576,0.2428772,0.11829033,0.13652325,-0.8263233,-0.2525797,0.38343173,-0.44833246,-0.2651606,-0.043076336,-0.21119188,0.29277962,-0.081571646,0.024762837,0.12171292,0.010077454,-0.27197134,0.14296617,1,5
-0.0068453816,-0.34207833,-0.08157686,-0.52597576,0.31321406,-0.49252728,-0.38650912,0.036098976,0.117533825,0.3227904,0.51754373,-0.35667437,0.22679885,-0.6488227,-0.92232907,-0.08602756,0.35635996,0.65374005,0.123829566,0.13030398,0.046123434,-0.030215062,0.6527761,-0.001137417,-0.023885548,-0.39313692,-0.24165408,0.10475107,-0.06935573,0.13974689,1,j
0.21597415,-0.18689108,-0.17752148,-0.30501193,-0.23629709,0.48553818,0.051023368,-0.3014459,-0.0845704,-1.2221875,-0.15077005,0.0061329394,-0.057071906,0.2348518,0.5243274,-0.28629318,-0.03236368,-0.7314437,0.04931166,-0.062054496,0.13696311,0.4128507,-0.656803,-0.018183254,0.32715687,-0.0597902,0.25632453,0.016488247,-0.1279094,0.1461721,1,9
0.4623061,-0.5141467,-0.0718264,0.31778187,0.0014626175,0.2643456,-0.18053372,0.5449251,0.533401,0.44272923,0.3684115,0.0010119667,0.1939871,0.58523476,0.053075254,0.27256918,-0.4095438,-0.37621745,0.4324129,-0.427156,0.15824747,-0.6730258,0.7519926,0.076303646,0.11802496,0.020800782,0.12502089,-0.18422088,0.25982177,-0.2887937,1,E
